UWI	Licence_no	SH_lat_NAD83	SH_long_NAD83	BH_lat_NAD83	BH_long_NAD83	KB_El_masl28	Total_depth_m	Smpl_date	Smpl_obs_no	Top_MD_m	Base_MD_m	Smpl_point	Date_analyz	H2S_conc	Publisher
103113506305W600	476264	54.515147	-118.678064	54.497149	-118.644055	978	6050	11/18/2019	1	3294.8	6020.8	Meter Run	2019-11-20	0.0001	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/15/2016	1	3409.7	6386.3	Meter Run	2016-05-15	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/17/2016	1	3409.7	6386.3	Meter Run	2016-05-17	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/19/2016	1	3409.7	6386.3	Meter Run	2016-05-19	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/21/2016	1	3409.7	6386.3	Meter Run	2016-05-21	0	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	8/15/2016	1	3049	6037	Meter Run	2016-08-22	0	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	9/12/2016	1	3049	6037	Meter Run	2016-09-22	0	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	10/25/2016	1	3049	6037	Meter Run	2016-10-27	0	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	11/17/2016	1	3049	6037	Meter Run	2016-11-23	0.0001	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	12/13/2016	1	3049	6037	Meter Run	2016-12-22	0.0001	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	1/16/2017	1	3049	6037	First Stage Separator	2017-01-24	0	Alberta Geological Survey
103011306405W600	474598	54.507146	-118.582721	54.531474	-118.607278	941.4	6275	1/8/2019	1	3725	6275	Meter Run	2019-01-15	0	Alberta Geological Survey
105013206304W600	474599	54.506463	-118.583983	54.489239	-118.556021	943.5	5619	1/10/2017	1	4396.3	5586.5	Meter Run	2017-01-11	0	Alberta Geological Survey
105013206304W600	474599	54.506463	-118.583983	54.489239	-118.556021	943.5	5619	2/19/2017	1	4396.3	5586.5	Meter Run	2017-03-06	0	Alberta Geological Survey
105013206304W600	474599	54.506463	-118.583983	54.489239	-118.556021	943.5	5619	1/7/2019	1	3093	5619	Meter Run	2019-01-14	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	1/10/2017	1	3254.8	4669.7	First Stage Separator	2017-01-15	0	Alberta Geological Survey
100092106808W602	474236	54.917205	-119.166140	54.903495	-119.146175	778.2	4818	11/26/2015	1	4657	4818	Meter Run	2015-11-26	0.0787	Alberta Geological Survey
100131608524W500	474256	56.380286	-117.744630	56.376394	-117.738485	726	1146	1/29/2016	1	1111	1118	Wellhead	2016-02-03	0	Alberta Geological Survey
100133606624W500	474284	54.758583	-117.476654	54.761996	-117.504942	814.6	3640	3/6/2015	1	2208.4	3640	Meter Run	2015-03-11	0	Alberta Geological Survey
100133606624W500	474284	54.758583	-117.476654	54.761996	-117.504942	814.6	3640	3/19/2015	1	2208.4	3640	Meter Run	2015-03-25	0	Alberta Geological Survey
100133606624W500	474284	54.758583	-117.476654	54.761996	-117.504942	814.6	3640	4/21/2015	1	2208.4	3640	Meter Run	2015-04-27	0	Alberta Geological Survey
100141307210W600	476918	55.218948	-119.373410	55.240462	-119.399504	758.8	5580	5/23/2018	1	3130.9	5463.9	Meter Run	2018-05-23	0.0545	Alberta Geological Survey
100111307210W600	476919	55.218948	-119.373567	55.238651	-119.402809	759	5312	5/23/2018	1	2872.7	5261.9	Meter Run	2018-05-23	0.0414	Alberta Geological Survey
100142607110W600	476930	55.162315	-119.396226	55.182166	-119.426117	702.1	5355	3/12/2018	1	2867	5309	Meter Run	2018-03-12	0.0541	Alberta Geological Survey
100142607110W600	476930	55.162315	-119.396226	55.182166	-119.426117	702.1	5355	7/23/2018	1	2867	5309	Meter Run	2018-07-23	0.0603	Alberta Geological Survey
100152607110W600	476931	55.162315	-119.396069	55.182307	-119.423036	702.1	5312	3/8/2018	1	2820	5262	Meter Run	2018-03-08	0.06	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	6/6/2016	1	3241	4860	Meter Run	2016-06-13	0.0001	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	7/14/2016	1	3241	4860	Meter Run	2016-07-27	0.0001	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	8/17/2016	1	3241	4860	Meter Run	2016-08-23	0.0001	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	9/12/2016	1	3241	4860	Meter Run	2016-09-22	0.0001	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	10/23/2016	1	3241	4860	Meter Run	2016-10-26	0.0001	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	11/16/2016	1	3241	4860	Meter Run	2016-11-23	0.0001	Alberta Geological Survey
102010906908W600	477448	54.937250	-119.117260	54.952465	-119.149174	770.1	5413	3/16/2016	1	3276.1	5413	Meter Run	2016-03-16	0.02	Alberta Geological Survey
100092206625W500	477454	54.714838	-117.662592	54.727044	-117.688081	766.8	4024	10/23/2017	1	2177.4	3954	First Stage Separator	2017-10-30	0.0001	Alberta Geological Survey
102072206625W500	477456	54.714616	-117.662327	54.723348	-117.693458	766.8	4370	1/22/2019	1	2403.8	4310.6	First Stage Separator	2019-01-31	0.0001	Alberta Geological Survey
100011506524W500	477590	54.613641	-117.566994	54.619052	-117.532534	906.5	4640	10/10/2016	1	2399.6	4640	Wellhead	2016-10-14	0	Alberta Geological Survey
100011506524W500	477590	54.613641	-117.566994	54.619052	-117.532534	906.5	4640	10/19/2018	1	2399.6	4640	Meter Run	2018-10-25	0	Alberta Geological Survey
100062607007W600	470493	55.066037	-118.958533	55.088599	-118.957460	671.5	4734	3/3/2015	1	2700	4734	Other	2015-03-09	0.1378	Alberta Geological Survey
100011206506W600	478265	54.632592	-118.752648	54.604444	-118.756918	924.1	6144	2/15/2017	1	3162.5	6144	First Stage Separator	2017-02-23	0	Alberta Geological Survey
100011206506W600	478265	54.632592	-118.752648	54.604444	-118.756918	924.1	6144	3/25/2017	1	3162.5	6144	First Stage Separator	2017-04-03	0	Alberta Geological Survey
100011206506W600	478265	54.632592	-118.752648	54.604444	-118.756918	924.1	6144	3/28/2017	1	3162.5	6144	First Stage Separator	2017-04-07	0	Alberta Geological Survey
100011206506W600	478265	54.632592	-118.752648	54.604444	-118.756918	924.1	6144	5/16/2017	1	3162.5	6144	Meter Run	2017-05-25	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/24/2016	1	3409.7	6386.3	Meter Run	2016-05-24	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/26/2016	1	3409.7	6386.3	Meter Run	2016-05-26	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/28/2016	1	3409.7	6386.3	Meter Run	2016-05-28	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	5/30/2016	1	3409.7	6386.3	Meter Run	2016-05-30	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	6/1/2016	1	3409.7	6386.3	Meter Run	2016-06-01	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	6/3/2016	1	3409.7	6386.3	Meter Run	2016-06-03	0	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	2/10/2017	1	3049	6037	First Stage Separator	2017-02-17	0.0001	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	3/14/2017	1	3049	6037	First Stage Separator	2017-03-23	0.0001	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	4/12/2017	1	3049	6037	First Stage Separator	2017-04-21	0.0001	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	6/12/2017	1	3049	6037	First Stage Separator	2017-06-21	0.0001	Alberta Geological Survey
102131906404W600	475680	54.542373	-118.560919	54.557451	-118.602111	862.6	6063	8/8/2018	1	3049	6037	Meter Run	2018-08-11	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	2/9/2017	1	3254.8	4669.7	First Stage Separator	2017-02-16	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	2/16/2017	1	3254.8	4669.7	First Stage Separator	2017-03-03	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	3/9/2017	1	3254.8	4669.7	First Stage Separator	2017-03-28	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	8/11/2017	1	3254.8	4669.7	First Stage Separator	2017-08-15	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	1/15/2018	1	3254.8	4669.7	First Stage Separator	2018-01-18	0	Alberta Geological Survey
103162906304W600	474600	54.506420	-118.584119	54.486830	-118.556105	943.5	6019	1/7/2019	1	3191	6019	Meter Run	2019-01-14	0	Alberta Geological Survey
104162906304W600	474601	54.506378	-118.584255	54.484419	-118.556069	943.5	6172	1/10/2017	1	3236.2	6139.8	First Stage Separator	2017-01-15	0	Alberta Geological Survey
104162906304W600	474601	54.506378	-118.584255	54.484419	-118.556069	943.5	6172	2/9/2017	1	3236.2	6139.8	First Stage Separator	2017-02-16	0	Alberta Geological Survey
104162906304W600	474601	54.506378	-118.584255	54.484419	-118.556069	943.5	6172	2/12/2017	1	3236.2	6139.8	First Stage Separator	2017-03-03	0	Alberta Geological Survey
104162906304W600	474601	54.506378	-118.584255	54.484419	-118.556069	943.5	6172	3/9/2017	1	3236.2	6139.8	First Stage Separator	2017-03-23	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	6/5/2016	1	3409.7	6386.3	Meter Run	2016-06-05	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	6/6/2016	1	3409.7	6386.3	Meter Run	2016-06-07	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	7/26/2016	1	3409.7	6386.3	Meter Run	2016-07-29	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	8/15/2016	1	3409.7	6386.3	Meter Run	2016-08-22	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	9/6/2016	1	3409.7	6386.3	Meter Run	2016-09-09	0	Alberta Geological Survey
102153506305W600	476265	54.516190	-118.678377	54.500251	-118.637754	979	6412	10/24/2016	1	3409.7	6386.3	Meter Run	2016-10-27	0	Alberta Geological Survey
100160106405W600	475118	54.508297	-118.584845	54.516022	-118.609959	942.1	4885	11/15/2017	1	3241	4860	First Stage Separator	2017-11-22	0.0001	Alberta Geological Survey
